"nuc_id","nuc","nuc_group","transition_id","calcurve","level","repl_calcurve","date","median_intensity","cv"
"nuc34","NADP+","ng_07","t2","A",10,1,"20181217",400985,"3.1%"
"nuc34","NADP+","ng_07","t12","A",10,1,"20181217",438831,"3.1%"
"nuc35","NADPH","ng_07","t1","A",10,1,"20181217",47708,"5%"
"nuc35","NADPH","ng_07","t2","A",10,1,"20181217",18321,"6.6%"
"nuc35","NADPH","ng_07","t12","A",10,1,"20181217",66302,"4.9%"
"nuc36","AcCoA","ng_06","t1","A",10,1,"20181217",411260,"3.5%"
"nuc36","AcCoA","ng_06","t2","A",10,1,"20181217",277207,"3.4%"
"nuc36","AcCoA","ng_06","t12","A",10,1,"20181217",686269,"3.3%"
"nuc01","dCMP","ng_01","t1","A",10,2,"20181217",4558,"11.3%"
"nuc01","dCMP","ng_01","t2","A",10,2,"20181217",1309,"17%"
"nuc01","dCMP","ng_01","t12","A",10,2,"20181217",5901,"9.7%"
"nuc02","dUMP","ng_02","t1","A",10,2,"20181217",2382,"12.5%"
"nuc02","dUMP","ng_02","t2","A",10,2,"20181217",5655,"10.6%"
"nuc02","dUMP","ng_02","t12","A",10,2,"20181217",8025,"9%"
"nuc03","dTMP","ng_03","t1","A",10,2,"20181217",123646,"7%"
"nuc03","dTMP","ng_03","t2","A",10,2,"20181217",321948,"7.4%"
"nuc03","dTMP","ng_03","t12","A",10,2,"20181217",444319,"7.2%"
"nuc04","CMP","ng_01","t1","A",10,2,"20181217",29773,"6.8%"
"nuc04","CMP","ng_01","t2","A",10,2,"20181217",6744,"10.6%"
"nuc04","CMP","ng_01","t12","A",10,2,"20181217",36534,"7%"
"nuc05","UMP","ng_02","t1","A",10,2,"20181217",12003,"8.7%"
"nuc05","UMP","ng_02","t2","A",10,2,"20181217",4754,"9.5%"
"nuc05","UMP","ng_02","t12","A",10,2,"20181217",16873,"7.9%"
"nuc06","cAMP","ng_06","t1","A",10,2,"20181217",32654,"3.6%"
"nuc06","cAMP","ng_06","t2","A",10,2,"20181217",349295,"3.4%"
"nuc06","cAMP","ng_06","t12","A",10,2,"20181217",382114,"3.3%"
"nuc07","dAMP","ng_04","t1","A",10,2,"20181217",43336,"5.3%"
"nuc07","dAMP","ng_04","t2","A",10,2,"20181217",7825,"7.6%"
"nuc07","dAMP","ng_04","t12","A",10,2,"20181217",51136,"5.1%"
"nuc08","AMP","ng_04","t1","A",10,2,"20181217",3089,"12.4%"
"nuc08","AMP","ng_04","t2","A",10,2,"20181217",15242,"6.2%"
"nuc08","AMP","ng_04","t12","A",10,2,"20181217",18437,"6.1%"
"nuc09","dGMP","ng_05","t1","A",10,2,"20181217",74330,"6.7%"
"nuc09","dGMP","ng_05","t2","A",10,2,"20181217",10810,"7.7%"
"nuc09","dGMP","ng_05","t12","A",10,2,"20181217",85386,"6.6%"
"nuc10","IMP","ng_06","t1","A",10,2,"20181217",2776,"10.3%"
"nuc10","IMP","ng_06","t2","A",10,2,"20181217",1811,"14.1%"
"nuc10","IMP","ng_06","t12","A",10,2,"20181217",4574,"9.4%"
"nuc11","GMP","ng_05","t1","A",10,2,"20181217",3212,"10.7%"
"nuc11","GMP","ng_05","t2","A",10,2,"20181217",2946,"11.1%"
"nuc11","GMP","ng_05","t12","A",10,2,"20181217",6167,"9.1%"
"nuc12","dCDP","ng_01","t1","A",10,2,"20181217",72630,"6.3%"
"nuc12","dCDP","ng_01","t2","A",10,2,"20181217",12324,"8.3%"
"nuc12","dCDP","ng_01","t12","A",10,2,"20181217",84560,"6.3%"
"nuc13","dUDP","ng_02","t1","A",10,2,"20181217",45572,"4.6%"
"nuc13","dUDP","ng_02","t2","A",10,2,"20181217",12533,"6.1%"
"nuc13","dUDP","ng_02","t12","A",10,2,"20181217",58367,"4.5%"
"nuc14","dTDP","ng_03","t1","A",10,2,"20181217",1328030,"3.3%"
"nuc14","dTDP","ng_03","t2","A",10,2,"20181217",591043,"3.3%"
"nuc14","dTDP","ng_03","t12","A",10,2,"20181217",1920432,"3.2%"
"nuc15","CDP","ng_01","t1","A",10,2,"20181217",208224,"4.5%"
"nuc15","CDP","ng_01","t2","A",10,2,"20181217",12535,"8.6%"
"nuc15","CDP","ng_01","t12","A",10,2,"20181217",221006,"4.5%"
"nuc16","UDP","ng_02","t1","A",10,2,"20181217",145272,"5.5%"
"nuc16","UDP","ng_02","t2","A",10,2,"20181217",53703,"6.3%"
"nuc16","UDP","ng_02","t12","A",10,2,"20181217",198897,"5.5%"
"nuc17","dADP","ng_04","t1","A",10,2,"20181217",142545,"7.1%"
"nuc17","dADP","ng_04","t2","A",10,2,"20181217",36794,"6.7%"
"nuc17","dADP","ng_04","t12","A",10,2,"20181217",179075,"6.9%"
"nuc18","ADP","ng_04","t1","A",10,2,"20181217",333928,"4.4%"
"nuc18","ADP","ng_04","t2","A",10,2,"20181217",478043,"4.3%"
"nuc18","ADP","ng_04","t12","A",10,2,"20181217",810483,"4.2%"
"nuc19","dGDP","ng_05","t1","A",10,2,"20181217",504925,"4.6%"
"nuc19","dGDP","ng_05","t2","A",10,2,"20181217",33397,"5%"
"nuc19","dGDP","ng_05","t12","A",10,2,"20181217",538581,"4.6%"
"nuc20","GDP","ng_05","t1","A",10,2,"20181217",172596,"4.6%"
"nuc20","GDP","ng_05","t2","A",10,2,"20181217",272945,"4.7%"
"nuc20","GDP","ng_05","t12","A",10,2,"20181217",445541,"4.4%"
"nuc21","dCTP","ng_01","t1","A",10,2,"20181217",259845,"2.5%"
"nuc21","dCTP","ng_01","t2","A",10,2,"20181217",48381,"3.6%"
"nuc21","dCTP","ng_01","t12","A",10,2,"20181217",308070,"2.5%"
"nuc22","dTTP","ng_03","t1","A",10,2,"20181217",1123640,"2.4%"
"nuc22","dTTP","ng_03","t2","A",10,2,"20181217",74428,"4.4%"
"nuc22","dTTP","ng_03","t12","A",10,2,"20181217",1198297,"2.4%"
"nuc23","CTP","ng_01","t1","A",10,2,"20181217",322888,"2.8%"
"nuc23","CTP","ng_01","t2","A",10,2,"20181217",256238,"2.8%"
"nuc23","CTP","ng_01","t12","A",10,2,"20181217",580434,"2.5%"
"nuc24","UTP","ng_02","t1","A",10,2,"20181217",349229,"2.2%"
"nuc24","UTP","ng_02","t2","A",10,2,"20181217",83444,"2.9%"
"nuc24","UTP","ng_02","t12","A",10,2,"20181217",431920,"2.1%"
"nuc25","dATP","ng_04","t1","A",10,2,"20181217",667632,"3%"
"nuc25","dATP","ng_04","t2","A",10,2,"20181217",94708,"3.1%"
"nuc25","dATP","ng_04","t12","A",10,2,"20181217",761708,"2.9%"
"nuc26","ATP","ng_04","t1","A",10,2,"20181217",1027140,"2.6%"
"nuc26","ATP","ng_04","t2","A",10,2,"20181217",938434,"2.5%"
"nuc26","ATP","ng_04","t12","A",10,2,"20181217",1966394,"2.4%"
"nuc27","dGTP","ng_05","t1","A",10,2,"20181217",899466,"2.3%"
"nuc27","dGTP","ng_05","t2","A",10,2,"20181217",80364,"2.9%"
"nuc27","dGTP","ng_05","t12","A",10,2,"20181217",980988,"2.2%"
"nuc28","GTP","ng_05","t1","A",10,2,"20181217",511,"26.4%"
"nuc28","GTP","ng_05","t2","A",10,2,"20181217",197,"41.7%"
"nuc28","GTP","ng_05","t12","A",10,2,"20181217",726,"21.9%"
"nuc29","UDP-Glc","ng_06","t1","A",10,2,"20181217",707,"21.3%"
"nuc29","UDP-Glc","ng_06","t2","A",10,2,"20181217",11531,"6.8%"
"nuc29","UDP-Glc","ng_06","t12","A",10,2,"20181217",12213,"6.7%"
"nuc30","GDP-Man","ng_06","t1","A",10,2,"20181217",4894,"10.1%"
"nuc30","GDP-Man","ng_06","t2","A",10,2,"20181217",9194,"7.7%"
"nuc30","GDP-Man","ng_06","t12","A",10,2,"20181217",14018,"6.8%"
"nuc31","UDP-GNAc","ng_06","t1","A",10,2,"20181217",2446,"11.6%"
"nuc31","UDP-GNAc","ng_06","t2","A",10,2,"20181217",4614,"9.5%"
"nuc31","UDP-GNAc","ng_06","t12","A",10,2,"20181217",6983,"7.8%"
"nuc32","NAD+","ng_07","t1","A",10,2,"20181217",1033,"16.3%"
"nuc32","NAD+","ng_07","t2","A",10,2,"20181217",8052,"7.3%"
"nuc32","NAD+","ng_07","t12","A",10,2,"20181217",9175,"6.7%"
"nuc33","NADH","ng_07","t1","A",10,2,"20181217",24928,"5.1%"
"nuc33","NADH","ng_07","t2","A",10,2,"20181217",24510,"5.6%"
"nuc33","NADH","ng_07","t12","A",10,2,"20181217",49495,"4.3%"
"nuc34","NADP+","ng_07","t1","A",10,2,"20181217",37814,"4.3%"
"nuc34","NADP+","ng_07","t2","A",10,2,"20181217",418520,"3.1%"
"nuc34","NADP+","ng_07","t12","A",10,2,"20181217",455550,"3.1%"
"nuc35","NADPH","ng_07","t1","A",10,2,"20181217",51550,"4.6%"
"nuc35","NADPH","ng_07","t2","A",10,2,"20181217",18701,"5.6%"
"nuc35","NADPH","ng_07","t12","A",10,2,"20181217",70633,"4.3%"
"nuc36","AcCoA","ng_06","t1","A",10,2,"20181217",437477,"2.4%"
"nuc36","AcCoA","ng_06","t2","A",10,2,"20181217",293577,"2.9%"
"nuc36","AcCoA","ng_06","t12","A",10,2,"20181217",730360,"2.5%"
"nuc01","dCMP","ng_01","t1","A",10,3,"20181217",4188,"31.7%"
"nuc01","dCMP","ng_01","t2","A",10,3,"20181217",1254,"35.4%"
"nuc01","dCMP","ng_01","t12","A",10,3,"20181217",5402,"31.7%"
"nuc02","dUMP","ng_02","t1","A",10,3,"20181217",2387,"26.7%"
"nuc02","dUMP","ng_02","t2","A",10,3,"20181217",5489,"24.4%"
"nuc02","dUMP","ng_02","t12","A",10,3,"20181217",7807,"24.6%"
"nuc03","dTMP","ng_03","t1","A",10,3,"20181217",120905,"27.6%"
"nuc03","dTMP","ng_03","t2","A",10,3,"20181217",315631,"26.7%"
"nuc03","dTMP","ng_03","t12","A",10,3,"20181217",437410,"26.8%"
"nuc04","CMP","ng_01","t1","A",10,3,"20181217",28320,"27.9%"
"nuc04","CMP","ng_01","t2","A",10,3,"20181217",6483,"27.3%"
"nuc04","CMP","ng_01","t12","A",10,3,"20181217",34915,"27.6%"
"nuc05","UMP","ng_02","t1","A",10,3,"20181217",11621,"25.3%"
"nuc05","UMP","ng_02","t2","A",10,3,"20181217",4572,"27.7%"
"nuc05","UMP","ng_02","t12","A",10,3,"20181217",16265,"25.4%"
"nuc06","cAMP","ng_06","t1","A",10,3,"20181217",32634,"22.7%"
"nuc06","cAMP","ng_06","t2","A",10,3,"20181217",348177,"24.6%"
"nuc06","cAMP","ng_06","t12","A",10,3,"20181217",381403,"24.3%"
"nuc07","dAMP","ng_04","t1","A",10,3,"20181217",42600,"26.5%"
"nuc07","dAMP","ng_04","t2","A",10,3,"20181217",7484,"26.1%"
"nuc07","dAMP","ng_04","t12","A",10,3,"20181217",50692,"26%"
"nuc08","AMP","ng_04","t1","A",10,3,"20181217",2900,"29.9%"
"nuc08","AMP","ng_04","t2","A",10,3,"20181217",14500,"29.1%"
"nuc08","AMP","ng_04","t12","A",10,3,"20181217",17695,"28.2%"
"nuc09","dGMP","ng_05","t1","A",10,3,"20181217",71801,"29.1%"
"nuc09","dGMP","ng_05","t2","A",10,3,"20181217",10287,"28.3%"
"nuc09","dGMP","ng_05","t12","A",10,3,"20181217",81582,"29%"
"nuc10","IMP","ng_06","t1","A",10,3,"20181217",2813,"26%"
"nuc10","IMP","ng_06","t2","A",10,3,"20181217",1747,"27.1%"
"nuc10","IMP","ng_06","t12","A",10,3,"20181217",4590,"24.9%"
"nuc11","GMP","ng_05","t1","A",10,3,"20181217",3109,"30.8%"
"nuc11","GMP","ng_05","t2","A",10,3,"20181217",2829,"29.4%"
"nuc11","GMP","ng_05","t12","A",10,3,"20181217",5937,"29.3%"
"nuc12","dCDP","ng_01","t1","A",10,3,"20181217",70504,"24%"
"nuc12","dCDP","ng_01","t2","A",10,3,"20181217",11394,"23.5%"
"nuc12","dCDP","ng_01","t12","A",10,3,"20181217",81689,"23.9%"
"nuc13","dUDP","ng_02","t1","A",10,3,"20181217",44150,"12.6%"
"nuc13","dUDP","ng_02","t2","A",10,3,"20181217",12552,"18.6%"
"nuc13","dUDP","ng_02","t12","A",10,3,"20181217",57043,"11.6%"
"nuc14","dTDP","ng_03","t1","A",10,3,"20181217",1316510,"19.8%"
"nuc14","dTDP","ng_03","t2","A",10,3,"20181217",591188,"20.2%"
"nuc14","dTDP","ng_03","t12","A",10,3,"20181217",1910282,"19.7%"
"nuc15","CDP","ng_01","t1","A",10,3,"20181217",207844,"22.6%"
"nuc15","CDP","ng_01","t2","A",10,3,"20181217",12398,"26.2%"
"nuc15","CDP","ng_01","t12","A",10,3,"20181217",220294,"22.8%"
"nuc16","UDP","ng_02","t1","A",10,3,"20181217",142728,"24.1%"
"nuc16","UDP","ng_02","t2","A",10,3,"20181217",53382,"24.2%"
"nuc16","UDP","ng_02","t12","A",10,3,"20181217",197267,"23.4%"
"nuc17","dADP","ng_04","t1","A",10,3,"20181217",134862,"25%"
"nuc17","dADP","ng_04","t2","A",10,3,"20181217",34779,"26.5%"
"nuc17","dADP","ng_04","t12","A",10,3,"20181217",168668,"25.4%"
"nuc18","ADP","ng_04","t1","A",10,3,"20181217",323212,"22.9%"
"nuc18","ADP","ng_04","t2","A",10,3,"20181217",467679,"26.9%"
"nuc18","ADP","ng_04","t12","A",10,3,"20181217",791463,"25.1%"
"nuc19","dGDP","ng_05","t1","A",10,3,"20181217",494560,"24.6%"
"nuc19","dGDP","ng_05","t2","A",10,3,"20181217",32952,"25.1%"
"nuc19","dGDP","ng_05","t12","A",10,3,"20181217",527311,"24.6%"
"nuc20","GDP","ng_05","t1","A",10,3,"20181217",169605,"24.4%"
"nuc20","GDP","ng_05","t2","A",10,3,"20181217",265509,"25.3%"
"nuc20","GDP","ng_05","t12","A",10,3,"20181217",434769,"24.8%"
"nuc21","dCTP","ng_01","t1","A",10,3,"20181217",261259,"17.3%"
"nuc21","dCTP","ng_01","t2","A",10,3,"20181217",47787,"19.1%"
"nuc21","dCTP","ng_01","t12","A",10,3,"20181217",307915,"17.4%"
"nuc22","dTTP","ng_03","t1","A",10,3,"20181217",1123220,"18%"
"nuc22","dTTP","ng_03","t2","A",10,3,"20181217",73830,"19%"
"nuc22","dTTP","ng_03","t12","A",10,3,"20181217",1197563,"18%"
"nuc23","CTP","ng_01","t1","A",10,3,"20181217",321239,"17.5%"
"nuc23","CTP","ng_01","t2","A",10,3,"20181217",260638,"21.2%"
"nuc23","CTP","ng_01","t12","A",10,3,"20181217",585260,"18.5%"
"nuc24","UTP","ng_02","t1","A",10,3,"20181217",350836,"21.5%"
"nuc24","UTP","ng_02","t2","A",10,3,"20181217",83123,"21.8%"
"nuc24","UTP","ng_02","t12","A",10,3,"20181217",433563,"21%"
"nuc25","dATP","ng_04","t1","A",10,3,"20181217",664194,"17.3%"
"nuc25","dATP","ng_04","t2","A",10,3,"20181217",95216,"17.9%"
"nuc25","dATP","ng_04","t12","A",10,3,"20181217",759020,"17.3%"
"nuc26","ATP","ng_04","t1","A",10,3,"20181217",1040060,"17.4%"
"nuc26","ATP","ng_04","t2","A",10,3,"20181217",952581,"17.2%"
"nuc26","ATP","ng_04","t12","A",10,3,"20181217",1987384,"16.9%"
"nuc27","dGTP","ng_05","t1","A",10,3,"20181217",909117,"17.8%"
"nuc27","dGTP","ng_05","t2","A",10,3,"20181217",79904,"16.6%"
"nuc27","dGTP","ng_05","t12","A",10,3,"20181217",990385,"17.6%"
"nuc28","GTP","ng_05","t1","A",10,3,"20181217",448,"43.3%"
"nuc28","GTP","ng_05","t2","A",10,3,"20181217",190,"52%"
"nuc28","GTP","ng_05","t12","A",10,3,"20181217",633,"38.4%"
"nuc29","UDP-Glc","ng_06","t1","A",10,3,"20181217",765,"30.5%"
"nuc29","UDP-Glc","ng_06","t2","A",10,3,"20181217",11761,"22.2%"
"nuc29","UDP-Glc","ng_06","t12","A",10,3,"20181217",12381,"21.5%"
"nuc30","GDP-Man","ng_06","t1","A",10,3,"20181217",5030,"23.8%"
"nuc30","GDP-Man","ng_06","t2","A",10,3,"20181217",9272,"18.5%"
"nuc30","GDP-Man","ng_06","t12","A",10,3,"20181217",14408,"19.1%"
"nuc31","UDP-GNAc","ng_06","t1","A",10,3,"20181217",2531,"21.5%"
"nuc31","UDP-GNAc","ng_06","t2","A",10,3,"20181217",4610,"20%"
"nuc31","UDP-GNAc","ng_06","t12","A",10,3,"20181217",7212,"18%"
"nuc32","NAD+","ng_07","t1","A",10,3,"20181217",1035,"33.6%"
"nuc32","NAD+","ng_07","t2","A",10,3,"20181217",8120,"28.1%"
"nuc32","NAD+","ng_07","t12","A",10,3,"20181217",9141,"27.9%"
"nuc33","NADH","ng_07","t1","A",10,3,"20181217",24948,"23.7%"
"nuc33","NADH","ng_07","t2","A",10,3,"20181217",24256,"25.4%"
"nuc33","NADH","ng_07","t12","A",10,3,"20181217",49820,"24%"
"nuc34","NADP+","ng_07","t1","A",10,3,"20181217",38116,"21.9%"
"nuc34","NADP+","ng_07","t2","A",10,3,"20181217",418353,"23%"
"nuc34","NADP+","ng_07","t12","A",10,3,"20181217",457947,"22.8%"
"nuc35","NADPH","ng_07","t1","A",10,3,"20181217",50335,"21.9%"
"nuc35","NADPH","ng_07","t2","A",10,3,"20181217",18937,"23.1%"
"nuc35","NADPH","ng_07","t12","A",10,3,"20181217",69609,"21.8%"
"nuc36","AcCoA","ng_06","t1","A",10,3,"20181217",426174,"16.7%"
"nuc36","AcCoA","ng_06","t2","A",10,3,"20181217",287831,"17.6%"
"nuc36","AcCoA","ng_06","t12","A",10,3,"20181217",710291,"16.9%"
"nuc01","dCMP","ng_01","t1","B",5,1,"20181217",4242,"10.6%"
"nuc01","dCMP","ng_01","t2","B",5,1,"20181217",2059,"13.7%"
"nuc01","dCMP","ng_01","t12","B",5,1,"20181217",6219,"9.5%"
"nuc02","dUMP","ng_02","t1","B",5,1,"20181217",5131,"8.1%"
"nuc02","dUMP","ng_02","t2","B",5,1,"20181217",13385,"6.5%"
"nuc02","dUMP","ng_02","t12","B",5,1,"20181217",18542,"5.9%"
"nuc03","dTMP","ng_03","t1","B",5,1,"20181217",193814,"4.3%"
"nuc03","dTMP","ng_03","t2","B",5,1,"20181217",511873,"4.6%"
"nuc03","dTMP","ng_03","t12","B",5,1,"20181217",706820,"4.4%"
"nuc04","CMP","ng_01","t1","B",5,1,"20181217",44957,"5.3%"
"nuc04","CMP","ng_01","t2","B",5,1,"20181217",10344,"7.2%"
"nuc04","CMP","ng_01","t12","B",5,1,"20181217",55235,"5%"
"nuc05","UMP","ng_02","t1","B",5,1,"20181217",16481,"5.3%"
"nuc05","UMP","ng_02","t2","B",5,1,"20181217",6749,"7.3%"
"nuc05","UMP","ng_02","t12","B",5,1,"20181217",23063,"5.1%"
"nuc06","cAMP","ng_06","t1","B",5,1,"20181217",27015,"4.6%"
"nuc06","cAMP","ng_06","t2","B",5,1,"20181217",291531,"2.9%"
"nuc06","cAMP","ng_06","t12","B",5,1,"20181217",318853,"2.9%"
"nuc07","dAMP","ng_04","t1","B",5,1,"20181217",53055,"3.7%"
"nuc07","dAMP","ng_04","t2","B",5,1,"20181217",9637,"7.1%"
"nuc07","dAMP","ng_04","t12","B",5,1,"20181217",62627,"3.6%"
"nuc08","AMP","ng_04","t1","B",5,1,"20181217",3791,"9.9%"
"nuc08","AMP","ng_04","t2","B",5,1,"20181217",17876,"6%"
"nuc08","AMP","ng_04","t12","B",5,1,"20181217",21711,"5.7%"
"nuc09","dGMP","ng_05","t1","B",5,1,"20181217",90885,"5.1%"
"nuc09","dGMP","ng_05","t2","B",5,1,"20181217",12050,"6.2%"
"nuc09","dGMP","ng_05","t12","B",5,1,"20181217",102566,"5%"
"nuc10","IMP","ng_06","t1","B",5,1,"20181217",4700,"8.6%"
"nuc10","IMP","ng_06","t2","B",5,1,"20181217",3591,"9.6%"
"nuc10","IMP","ng_06","t12","B",5,1,"20181217",8214,"7%"
"nuc11","GMP","ng_05","t1","B",5,1,"20181217",3810,"9.1%"
"nuc11","GMP","ng_05","t2","B",5,1,"20181217",3310,"11.8%"
"nuc11","GMP","ng_05","t12","B",5,1,"20181217",7218,"8.2%"
"nuc12","dCDP","ng_01","t1","B",5,1,"20181217",83990,"4.8%"
"nuc12","dCDP","ng_01","t2","B",5,1,"20181217",13950,"6.5%"
"nuc12","dCDP","ng_01","t12","B",5,1,"20181217",97706,"4.8%"
"nuc13","dUDP","ng_02","t1","B",5,1,"20181217",65432,"2.9%"
"nuc13","dUDP","ng_02","t2","B",5,1,"20181217",20950,"4.1%"
"nuc13","dUDP","ng_02","t12","B",5,1,"20181217",86324,"2.8%"
"nuc14","dTDP","ng_03","t1","B",5,1,"20181217",1458510,"2.9%"
"nuc14","dTDP","ng_03","t2","B",5,1,"20181217",651968,"2.9%"
"nuc14","dTDP","ng_03","t12","B",5,1,"20181217",2116123,"2.7%"
"nuc15","CDP","ng_01","t1","B",5,1,"20181217",235296,"3.2%"
"nuc15","CDP","ng_01","t2","B",5,1,"20181217",14849,"6.6%"
"nuc15","CDP","ng_01","t12","B",5,1,"20181217",249933,"3.2%"
"nuc16","UDP","ng_02","t1","B",5,1,"20181217",149843,"4.2%"
"nuc16","UDP","ng_02","t2","B",5,1,"20181217",47920,"5%"
"nuc16","UDP","ng_02","t12","B",5,1,"20181217",197481,"4.2%"
"nuc17","dADP","ng_04","t1","B",5,1,"20181217",72685,"5.9%"
"nuc17","dADP","ng_04","t2","B",5,1,"20181217",19440,"6%"
"nuc17","dADP","ng_04","t12","B",5,1,"20181217",91739,"5.6%"
"nuc18","ADP","ng_04","t1","B",5,1,"20181217",242695,"3.9%"
"nuc18","ADP","ng_04","t2","B",5,1,"20181217",366575,"3.7%"
"nuc18","ADP","ng_04","t12","B",5,1,"20181217",606713,"3.6%"
"nuc19","dGDP","ng_05","t1","B",5,1,"20181217",379686,"3.8%"
"nuc19","dGDP","ng_05","t2","B",5,1,"20181217",26087,"4.6%"
"nuc19","dGDP","ng_05","t12","B",5,1,"20181217",405854,"3.7%"
"nuc20","GDP","ng_05","t1","B",5,1,"20181217",143240,"4.3%"
"nuc20","GDP","ng_05","t2","B",5,1,"20181217",224778,"4.6%"
"nuc20","GDP","ng_05","t12","B",5,1,"20181217",367964,"4.3%"
"nuc21","dCTP","ng_01","t1","B",5,1,"20181217",226847,"2.9%"
"nuc21","dCTP","ng_01","t2","B",5,1,"20181217",41749,"4.6%"
"nuc21","dCTP","ng_01","t12","B",5,1,"20181217",268902,"3%"
"nuc22","dTTP","ng_03","t1","B",5,1,"20181217",696157,"2.6%"
"nuc22","dTTP","ng_03","t2","B",5,1,"20181217",45702,"3.9%"
"nuc22","dTTP","ng_03","t12","B",5,1,"20181217",742039,"2.6%"
"nuc23","CTP","ng_01","t1","B",5,1,"20181217",265087,"2.6%"
"nuc23","CTP","ng_01","t2","B",5,1,"20181217",214660,"2.6%"
"nuc23","CTP","ng_01","t12","B",5,1,"20181217",479653,"2.4%"
"nuc24","UTP","ng_02","t1","B",5,1,"20181217",269833,"2.3%"
"nuc24","UTP","ng_02","t2","B",5,1,"20181217",64086,"3.2%"
"nuc24","UTP","ng_02","t12","B",5,1,"20181217",334110,"2.3%"
"nuc25","dATP","ng_04","t1","B",5,1,"20181217",361422,"2.6%"
"nuc25","dATP","ng_04","t2","B",5,1,"20181217",51065,"2.9%"
"nuc25","dATP","ng_04","t12","B",5,1,"20181217",412971,"2.5%"
"nuc26","ATP","ng_04","t1","B",5,1,"20181217",610180,"2.3%"
"nuc26","ATP","ng_04","t2","B",5,1,"20181217",552462,"2.4%"
"nuc26","ATP","ng_04","t12","B",5,1,"20181217",1164661,"2.2%"
"nuc27","dGTP","ng_05","t1","B",5,1,"20181217",527522,"2.6%"
"nuc27","dGTP","ng_05","t2","B",5,1,"20181217",46020,"3.8%"
"nuc27","dGTP","ng_05","t12","B",5,1,"20181217",573758,"2.6%"
"nuc28","GTP","ng_05","t1","B",5,1,"20181217",1680,"14.2%"
"nuc28","GTP","ng_05","t2","B",5,1,"20181217",613,"22.8%"
"nuc28","GTP","ng_05","t12","B",5,1,"20181217",2272,"13.2%"
"nuc29","UDP-Glc","ng_06","t1","B",5,1,"20181217",2203,"13.1%"
"nuc29","UDP-Glc","ng_06","t2","B",5,1,"20181217",44744,"3.5%"
"nuc29","UDP-Glc","ng_06","t12","B",5,1,"20181217",46854,"3.5%"
"nuc30","GDP-Man","ng_06","t1","B",5,1,"20181217",11591,"6.5%"
"nuc30","GDP-Man","ng_06","t2","B",5,1,"20181217",21011,"5.2%"
"nuc30","GDP-Man","ng_06","t12","B",5,1,"20181217",32682,"4.4%"
"nuc31","UDP-GNAc","ng_06","t1","B",5,1,"20181217",9116,"7.5%"
"nuc31","UDP-GNAc","ng_06","t2","B",5,1,"20181217",17050,"4.6%"
"nuc31","UDP-GNAc","ng_06","t12","B",5,1,"20181217",26124,"4.1%"
"nuc32","NAD+","ng_07","t1","B",5,1,"20181217",1905,"11%"
"nuc32","NAD+","ng_07","t2","B",5,1,"20181217",18573,"5.1%"
"nuc32","NAD+","ng_07","t12","B",5,1,"20181217",20479,"5%"
"nuc33","NADH","ng_07","t1","B",5,1,"20181217",15594,"6.3%"
"nuc33","NADH","ng_07","t2","B",5,1,"20181217",14856,"6.4%"
"nuc33","NADH","ng_07","t12","B",5,1,"20181217",30378,"5.3%"
"nuc34","NADP+","ng_07","t1","B",5,1,"20181217",40623,"3.5%"
"nuc34","NADP+","ng_07","t2","B",5,1,"20181217",448155,"2.9%"
"nuc34","NADP+","ng_07","t12","B",5,1,"20181217",489492,"2.8%"
"nuc35","NADPH","ng_07","t1","B",5,1,"20181217",28852,"4.5%"
"nuc35","NADPH","ng_07","t2","B",5,1,"20181217",20530,"4.2%"
"nuc35","NADPH","ng_07","t12","B",5,1,"20181217",49195,"3.5%"
"nuc36","AcCoA","ng_06","t1","B",5,1,"20181217",147784,"2.8%"
"nuc36","AcCoA","ng_06","t2","B",5,1,"20181217",100159,"2.9%"
"nuc36","AcCoA","ng_06","t12","B",5,1,"20181217",248440,"2.6%"
"nuc01","dCMP","ng_01","t1","B",5,2,"20181217",3952,"43%"
"nuc01","dCMP","ng_01","t2","B",5,2,"20181217",1938,"45.4%"
"nuc01","dCMP","ng_01","t12","B",5,2,"20181217",6023,"42.5%"
"nuc02","dUMP","ng_02","t1","B",5,2,"20181217",4913,"41.1%"
"nuc02","dUMP","ng_02","t2","B",5,2,"20181217",12509,"41.3%"
"nuc02","dUMP","ng_02","t12","B",5,2,"20181217",17584,"40.7%"
"nuc03","dTMP","ng_03","t1","B",5,2,"20181217",192567,"40.6%"
"nuc03","dTMP","ng_03","t2","B",5,2,"20181217",508169,"40.4%"
"nuc03","dTMP","ng_03","t12","B",5,2,"20181217",696411,"40.7%"
"nuc04","CMP","ng_01","t1","B",5,2,"20181217",43587,"41.5%"
"nuc04","CMP","ng_01","t2","B",5,2,"20181217",9648,"42%"
"nuc04","CMP","ng_01","t12","B",5,2,"20181217",53727,"41.2%"
"nuc05","UMP","ng_02","t1","B",5,2,"20181217",16172,"40.1%"
"nuc05","UMP","ng_02","t2","B",5,2,"20181217",6591,"40.2%"
"nuc05","UMP","ng_02","t12","B",5,2,"20181217",23225,"39.2%"
"nuc06","cAMP","ng_06","t1","B",5,2,"20181217",27542,"38.1%"
"nuc06","cAMP","ng_06","t2","B",5,2,"20181217",291601,"38.3%"
"nuc06","cAMP","ng_06","t12","B",5,2,"20181217",318129,"38.4%"
"nuc07","dAMP","ng_04","t1","B",5,2,"20181217",52448,"39.3%"
