"calcurve","nuc_nb","transition","mean","cv","nb_calcurve","date","level"
"H",31,12,675,"24.4%",2,"20181218",0.05
"H",32,1,19,"156.7%",2,"20181218",0.05
"H",32,2,270,"37%",2,"20181218",0.05
"H",32,12,315,"34%",2,"20181218",0.05
"H",33,1,152,"53.9%",2,"20181218",0.05
"H",33,2,165,"46.4%",2,"20181218",0.05
"H",33,12,320,"33.8%",2,"20181218",0.05
"H",34,1,762,"25.6%",2,"20181218",0.05
"H",34,2,8089,"7.9%",2,"20181218",0.05
"H",34,12,8837,"7.7%",2,"20181218",0.05
"H",35,1,284,"40.8%",2,"20181218",0.05
"H",35,2,368,"33%",2,"20181218",0.05
"H",35,12,652,"27.3%",2,"20181218",0.05
"H",36,1,407,"29.9%",2,"20181218",0.05
"H",36,2,260,"33.1%",2,"20181218",0.05
"H",36,12,660,"20.2%",2,"20181218",0.05
"H",1,1,83,"57.4%",3,"20181218",0.05
"H",1,2,41,"100.7%",3,"20181218",0.05
"H",1,12,130,"49%",3,"20181218",0.05
"H",2,1,799,"30.4%",3,"20181218",0.05
"H",2,2,270,"30.9%",3,"20181218",0.05
"H",2,12,1068,"27.1%",3,"20181218",0.05
"H",3,1,3469,"18.2%",3,"20181218",0.05
"H",3,2,8888,"16%",3,"20181218",0.05
"H",3,12,12230,"16%",3,"20181218",0.05
"H",4,1,914,"21.8%",3,"20181218",0.05
"H",4,2,366,"33.8%",3,"20181218",0.05
"H",4,12,1284,"19.4%",3,"20181218",0.05
"H",5,1,364,"29.8%",3,"20181218",0.05
"H",5,2,373,"27.2%",3,"20181218",0.05
"H",5,12,749,"20.5%",3,"20181218",0.05
"H",6,1,367,"32.3%",3,"20181218",0.05
"H",6,2,3740,"19.1%",3,"20181218",0.05
"H",6,12,4108,"18.9%",3,"20181218",0.05
"H",7,1,831,"25.1%",3,"20181218",0.05
"H",7,2,161,"44.7%",3,"20181218",0.05
"H",7,12,1037,"23.9%",3,"20181218",0.05
"H",8,1,38,"105.7%",3,"20181218",0.05
"H",8,2,290,"28.7%",3,"20181218",0.05
"H",8,12,338,"30.2%",3,"20181218",0.05
"H",9,1,1385,"19%",3,"20181218",0.05
"H",9,2,193,"32.4%",3,"20181218",0.05
"H",9,12,1553,"18.8%",3,"20181218",0.05
"H",10,1,106,"40.3%",3,"20181218",0.05
"H",10,2,90,"50.3%",3,"20181218",0.05
"H",10,12,200,"27.3%",3,"20181218",0.05
"H",11,1,56,"72.8%",3,"20181218",0.05
"H",11,2,44,"77.5%",3,"20181218",0.05
"H",11,12,118,"50.9%",3,"20181218",0.05
"H",12,1,1270,"19.1%",3,"20181218",0.05
"H",12,2,229,"35.8%",3,"20181218",0.05
"H",12,12,1449,"18.6%",3,"20181218",0.05
"H",13,1,1106,"23%",3,"20181218",0.05
"H",13,2,403,"26%",3,"20181218",0.05
"H",13,12,1464,"19.4%",3,"20181218",0.05
"H",14,1,20489,"5.1%",3,"20181218",0.05
"H",14,2,9151,"9%",3,"20181218",0.05
"H",14,12,29519,"5.4%",3,"20181218",0.05
"H",15,1,3405,"11%",3,"20181218",0.05
"H",15,2,218,"42.9%",3,"20181218",0.05
"H",15,12,3623,"10.9%",3,"20181218",0.05
"H",16,1,2161,"11%",3,"20181218",0.05
"H",16,2,674,"24.4%",3,"20181218",0.05
"H",16,12,2804,"12.1%",3,"20181218",0.05
"H",17,1,647,"24.3%",3,"20181218",0.05
"H",17,2,162,"42.7%",3,"20181218",0.05
"H",17,12,811,"23.2%",3,"20181218",0.05
"H",18,1,2738,"17.2%",3,"20181218",0.05
"H",18,2,4149,"10.7%",3,"20181218",0.05
"H",18,12,6909,"11.6%",3,"20181218",0.05
"H",19,1,4105,"9.8%",3,"20181218",0.05
"H",19,2,302,"28.1%",3,"20181218",0.05
"H",19,12,4460,"9.4%",3,"20181218",0.05
"H",20,1,1725,"19.5%",3,"20181218",0.05
"H",20,2,2628,"22.8%",3,"20181218",0.05
"H",20,12,4413,"18.8%",3,"20181218",0.05
"H",21,1,2482,"18.1%",3,"20181218",0.05
"H",21,2,497,"29.1%",3,"20181218",0.05
"H",21,12,3018,"17%",3,"20181218",0.05
"H",22,1,5884,"10.3%",3,"20181218",0.05
"H",22,2,502,"21.9%",3,"20181218",0.05
"H",22,12,6391,"9.5%",3,"20181218",0.05
"H",23,1,2981,"14.4%",3,"20181218",0.05
"H",23,2,2535,"12%",3,"20181218",0.05
"H",23,12,5573,"9.2%",3,"20181218",0.05
"H",24,1,2882,"13.1%",3,"20181218",0.05
"H",24,2,930,"20.4%",3,"20181218",0.05
"H",24,12,3882,"10.4%",3,"20181218",0.05
"H",25,1,2621,"29.3%",3,"20181218",0.05
"H",25,2,416,"24.2%",3,"20181218",0.05
"H",25,12,3082,"25.8%",3,"20181218",0.05
"H",26,1,4548,"15.4%",3,"20181218",0.05
"H",26,2,4192,"13.5%",3,"20181218",0.05
"H",26,12,8690,"11.2%",3,"20181218",0.05
"H",27,1,4083,"20.7%",3,"20181218",0.05
"H",27,2,377,"39.6%",3,"20181218",0.05
"H",27,12,4426,"20.8%",3,"20181218",0.05
"H",28,1,55,"84%",3,"20181218",0.05
"H",28,2,0,"3756138.4%",3,"20181218",0.05
"H",28,12,64,"85.1%",3,"20181218",0.05
"H",29,1,26,"117%",3,"20181218",0.05
"H",29,2,749,"26.8%",3,"20181218",0.05
"H",29,12,773,"26.1%",3,"20181218",0.05
"H",30,1,190,"44.8%",3,"20181218",0.05
"H",30,2,365,"32.9%",3,"20181218",0.05
"H",30,12,561,"26.8%",3,"20181218",0.05
"H",31,1,176,"43.8%",3,"20181218",0.05
"H",31,2,482,"33.5%",3,"20181218",0.05
"H",31,12,654,"27.1%",3,"20181218",0.05
"H",23,12,6273,"16.7%",3,"20181217",0.05
"H",24,1,3179,"11.4%",3,"20181217",0.05
"H",24,2,962,"20.9%",3,"20181217",0.05
"H",24,12,4182,"10.6%",3,"20181217",0.05
"H",25,1,2884,"13.2%",3,"20181217",0.05
"H",25,2,430,"30.8%",3,"20181217",0.05
"H",25,12,3337,"13.6%",3,"20181217",0.05
"H",26,1,5481,"9.6%",3,"20181217",0.05
"H",26,2,4953,"13.2%",3,"20181217",0.05
"H",26,12,10490,"9.6%",3,"20181217",0.05
"H",27,1,4717,"12.5%",3,"20181217",0.05
"H",27,2,428,"32.3%",3,"20181217",0.05
"H",27,12,5027,"12.6%",3,"20181217",0.05
"H",28,1,48,"84.8%",3,"20181217",0.05
"H",28,2,0,"4236930.9%",3,"20181217",0.05
"H",28,12,63,"67.4%",3,"20181217",0.05
"H",29,1,59,"84.6%",3,"20181217",0.05
"H",29,2,847,"22.9%",3,"20181217",0.05
"H",29,12,897,"22.8%",3,"20181217",0.05
"H",30,1,209,"37.1%",3,"20181217",0.05
"H",30,2,380,"36.2%",3,"20181217",0.05
"H",30,12,629,"26.6%",3,"20181217",0.05
"H",31,1,178,"44.8%",3,"20181217",0.05
"H",31,2,508,"26.2%",3,"20181217",0.05
"H",31,12,700,"22.7%",3,"20181217",0.05
"H",32,1,23,"145.8%",3,"20181217",0.05
"H",32,2,335,"41.3%",3,"20181217",0.05
"H",32,12,372,"36.7%",3,"20181217",0.05
"H",33,1,216,"50.4%",3,"20181217",0.05
"H",33,2,156,"48.7%",3,"20181217",0.05
"H",33,12,402,"34.1%",3,"20181217",0.05
"H",34,1,949,"18.2%",3,"20181217",0.05
"H",34,2,9510,"9.5%",3,"20181217",0.05
"H",34,12,10538,"9.2%",3,"20181217",0.05
"H",35,1,326,"34.7%",3,"20181217",0.05
"H",35,2,437,"25.8%",3,"20181217",0.05
"H",35,12,765,"19.4%",3,"20181217",0.05
"H",36,1,475,"29.7%",3,"20181217",0.05
"H",36,2,307,"33.8%",3,"20181217",0.05
"H",36,12,787,"22.3%",3,"20181217",0.05
"H",35,12,628,"31.7%",3,"20181218",0.05
"H",36,1,369,"29.1%",3,"20181218",0.05
"H",32,1,15,"196.1%",3,"20181218",0.05
"H",32,2,282,"37.7%",3,"20181218",0.05
"H",32,12,288,"38%",3,"20181218",0.05
"H",33,1,149,"61.5%",3,"20181218",0.05
"H",33,2,141,"57.5%",3,"20181218",0.05
"H",33,12,315,"32.8%",3,"20181218",0.05
"H",34,1,718,"29.2%",3,"20181218",0.05
"H",34,2,7596,"17%",3,"20181218",0.05
"H",34,12,8342,"16.9%",3,"20181218",0.05
"H",35,1,261,"40.5%",3,"20181218",0.05
"H",35,2,377,"32.1%",3,"20181218",0.05
"H",36,2,271,"37.7%",3,"20181218",0.05
"H",36,12,665,"22.5%",3,"20181218",0.05
"I",1,1,42,"93.4%",1,"20181217",0.02
"I",1,2,12,"221.5%",1,"20181217",0.02
"I",6,12,2326,"9.9%",1,"20181217",0.02
"I",7,1,523,"20.7%",1,"20181217",0.02
"I",7,2,106,"48.9%",1,"20181217",0.02
"I",7,12,603,"21.1%",1,"20181217",0.02
"I",8,1,17,"196.5%",1,"20181217",0.02
"I",8,2,148,"48%",1,"20181217",0.02
"I",8,12,176,"46.4%",1,"20181217",0.02
"I",9,1,796,"19.8%",1,"20181217",0.02
"I",9,2,104,"55%",1,"20181217",0.02
"I",9,12,949,"16.6%",1,"20181217",0.02
"I",10,1,81,"57.5%",1,"20181217",0.02
"I",10,2,53,"72.1%",1,"20181217",0.02
"I",10,12,145,"41.6%",1,"20181217",0.02
"I",11,1,30,"109.4%",1,"20181217",0.02
"I",11,2,24,"173%",1,"20181217",0.02
"I",11,12,58,"94.4%",1,"20181217",0.02
"I",12,1,671,"20.7%",1,"20181217",0.02
"I",12,2,99,"59.6%",1,"20181217",0.02
"I",12,12,773,"20.5%",1,"20181217",0.02
"I",13,1,655,"18.4%",1,"20181217",0.02
"I",13,2,235,"36.5%",1,"20181217",0.02
"I",13,12,894,"15.8%",1,"20181217",0.02
"I",14,1,12008,"4.4%",1,"20181217",0.02
"I",14,2,5447,"6.7%",1,"20181217",0.02
"I",14,12,17379,"3.5%",1,"20181217",0.02
"I",1,12,68,"62%",1,"20181217",0.02
"I",2,1,953,"17.7%",1,"20181217",0.02
"I",2,2,164,"47.7%",1,"20181217",0.02
"I",2,12,1091,"16.7%",1,"20181217",0.02
"I",3,1,1921,"10.5%",1,"20181217",0.02
"I",3,2,4728,"10%",1,"20181217",0.02
"I",3,12,6514,"8.4%",1,"20181217",0.02
"I",4,1,460,"29.6%",1,"20181217",0.02
"I",4,2,145,"45%",1,"20181217",0.02
"I",4,12,599,"24.5%",1,"20181217",0.02
"I",5,1,203,"37.9%",1,"20181217",0.02
"I",5,2,225,"35.9%",1,"20181217",0.02
"I",5,12,453,"27.3%",1,"20181217",0.02
"I",6,1,234,"30.2%",1,"20181217",0.02
"I",6,2,2141,"10.6%",1,"20181217",0.02
"I",20,1,796,"15.9%",1,"20181217",0.02
"I",20,2,1432,"15.9%",1,"20181217",0.02
"I",20,12,2238,"12.4%",1,"20181217",0.02
"I",21,1,1315,"16%",1,"20181217",0.02
"I",21,2,261,"30.9%",1,"20181217",0.02
"I",21,12,1574,"13.4%",1,"20181217",0.02
"I",22,1,2946,"8%",1,"20181217",0.02
"I",22,2,217,"46.2%",1,"20181217",0.02
"I",22,12,3176,"8.5%",1,"20181217",0.02
"I",23,1,1513,"15.3%",1,"20181217",0.02
"I",23,2,1214,"17.3%",1,"20181217",0.02
"I",23,12,2768,"11.3%",1,"20181217",0.02
"I",24,1,1457,"15.2%",1,"20181217",0.02
"I",24,2,606,"19.3%",1,"20181217",0.02
"I",24,12,2065,"11.2%",1,"20181217",0.02
"I",25,1,1110,"17.4%",1,"20181217",0.02
"I",25,2,177,"47.6%",1,"20181217",0.02
"I",25,12,1308,"17.2%",1,"20181217",0.02
"I",26,1,2153,"12%",1,"20181217",0.02
"I",26,2,1821,"16.2%",1,"20181217",0.02
"I",26,12,4022,"9.4%",1,"20181217",0.02
"I",27,1,1819,"13.2%",1,"20181217",0.02
"I",27,2,169,"41.9%",1,"20181217",0.02
"I",27,12,1984,"12.9%",1,"20181217",0.02
"I",28,1,28,"101.1%",1,"20181217",0.02
"I",15,1,1960,"12.7%",1,"20181217",0.02
"I",15,2,97,"75.2%",1,"20181217",0.02
"I",15,12,2064,"12.2%",1,"20181217",0.02
"I",16,1,1238,"15.8%",1,"20181217",0.02
"I",16,2,335,"33.1%",1,"20181217",0.02
"I",16,12,1546,"15.2%",1,"20181217",0.02
"I",17,1,221,"38.9%",1,"20181217",0.02
"I",17,2,61,"76.2%",1,"20181217",0.02
"I",17,12,300,"27.8%",1,"20181217",0.02
"I",18,1,1481,"17.4%",1,"20181217",0.02
"I",18,2,2004,"12.4%",1,"20181217",0.02
"I",18,12,3548,"10.5%",1,"20181217",0.02
"I",19,1,2111,"12.2%",1,"20181217",0.02
"I",19,2,144,"44.5%",1,"20181217",0.02
"I",19,12,2276,"11.8%",1,"20181217",0.02
"I",33,2,88,"55.9%",1,"20181217",0.02
"I",33,12,168,"44.2%",1,"20181217",0.02
"I",34,1,385,"33.6%",1,"20181217",0.02
"I",34,2,4403,"8%",1,"20181217",0.02
"I",34,12,4838,"8.1%",1,"20181217",0.02
"I",35,1,114,"63.2%",1,"20181217",0.02
"I",35,2,231,"42.1%",1,"20181217",0.02
"I",35,12,336,"37%",1,"20181217",0.02
"I",36,1,128,"59.8%",1,"20181217",0.02
"I",36,2,71,"90.9%",1,"20181217",0.02
"I",36,12,226,"39%",1,"20181217",0.02
"I",1,1,38,"131.8%",2,"20181217",0.02
"I",1,2,18,"229.7%",2,"20181217",0.02
"I",1,12,69,"91.7%",2,"20181217",0.02
"I",2,1,866,"29.9%",2,"20181217",0.02
"I",2,2,147,"56.2%",2,"20181217",0.02
"I",2,12,1033,"27.5%",2,"20181217",0.02
"I",3,1,1672,"18.6%",2,"20181217",0.02
"I",3,2,4292,"21.1%",2,"20181217",0.02
"I",3,12,5913,"19.4%",2,"20181217",0.02
"I",4,1,640,"44.6%",2,"20181217",0.02
"I",4,2,193,"42.2%",2,"20181217",0.02
"I",4,12,798,"40.7%",2,"20181217",0.02
"I",5,1,220,"35.7%",2,"20181217",0.02
"I",5,2,360,"38.1%",2,"20181217",0.02
"I",5,12,575,"29%",2,"20181217",0.02
"I",6,1,206,"35.3%",2,"20181217",0.02
"I",6,2,1959,"17.8%",2,"20181217",0.02
"I",6,12,2161,"17.3%",2,"20181217",0.02
"I",7,1,488,"29.8%",2,"20181217",0.02
"I",7,2,71,"66.3%",2,"20181217",0.02
"I",7,12,560,"28.4%",2,"20181217",0.02
"I",8,1,35,"94.2%",2,"20181217",0.02
"I",8,2,197,"34.4%",2,"20181217",0.02
"I",8,12,238,"32.2%",2,"20181217",0.02
"I",9,1,808,"20.5%",2,"20181217",0.02
"I",9,2,77,"73.2%",2,"20181217",0.02
"I",9,12,929,"19.6%",2,"20181217",0.02
"I",10,1,98,"61.8%",2,"20181217",0.02
"I",10,2,59,"85.8%",2,"20181217",0.02
"I",10,12,181,"42%",2,"20181217",0.02
"I",11,1,18,"236.4%",2,"20181217",0.02
"I",11,2,27,"141.6%",2,"20181217",0.02
"I",11,12,51,"109.7%",2,"20181217",0.02
"I",12,1,623,"22%",2,"20181217",0.02
"I",12,2,127,"43.3%",2,"20181217",0.02
"I",12,12,733,"22.2%",2,"20181217",0.02
"I",13,1,604,"25.3%",2,"20181217",0.02
"I",13,2,202,"53.2%",2,"20181217",0.02
"I",13,12,848,"20.9%",2,"20181217",0.02
"I",14,1,11035,"9.5%",2,"20181217",0.02
"I",14,2,4996,"13.1%",2,"20181217",0.02
"I",14,12,16045,"9.8%",2,"20181217",0.02
"I",15,1,1793,"14%",2,"20181217",0.02
"I",15,2,117,"66.1%",2,"20181217",0.02
"I",15,12,1953,"13.4%",2,"20181217",0.02
"I",16,1,1153,"17%",2,"20181217",0.02
"I",16,2,305,"29.6%",2,"20181217",0.02
"I",16,12,1452,"16.7%",2,"20181217",0.02
"I",17,1,194,"47.8%",2,"20181217",0.02
"I",17,2,55,"93.7%",2,"20181217",0.02
"I",17,12,267,"34.9%",2,"20181217",0.02
"I",18,1,1346,"13.7%",2,"20181217",0.02
"I",18,2,1899,"14.6%",2,"20181217",0.02
"I",18,12,3291,"12.6%",2,"20181217",0.02
"I",19,1,2000,"15.9%",2,"20181217",0.02
"I",19,2,156,"42.4%",2,"20181217",0.02
"I",19,12,2150,"15.6%",2,"20181217",0.02
"I",20,1,782,"19.5%",2,"20181217",0.02
"I",20,2,1332,"21%",2,"20181217",0.02
"I",20,12,2085,"16.1%",2,"20181217",0.02
"I",21,1,1211,"18%",2,"20181217",0.02
"I",21,2,223,"37.1%",2,"20181217",0.02
"I",21,12,1418,"17.6%",2,"20181217",0.02
"I",22,1,2731,"10.8%",2,"20181217",0.02
"I",22,2,239,"40.3%",2,"20181217",0.02
"I",22,12,2992,"10.8%",2,"20181217",0.02
"I",23,1,1394,"18.4%",2,"20181217",0.02
"I",23,2,1219,"18.6%",2,"20181217",0.02
"I",23,12,2616,"15.3%",2,"20181217",0.02
"I",24,1,1421,"18%",2,"20181217",0.02
"I",24,2,554,"24.8%",2,"20181217",0.02
"I",24,12,1994,"16%",2,"20181217",0.02
"I",25,1,1008,"19%",2,"20181217",0.02
"I",25,2,145,"45.7%",2,"20181217",0.02
"I",25,12,1167,"18.8%",2,"20181217",0.02
"I",26,1,1957,"11%",2,"20181217",0.02
"I",26,2,1729,"15%",2,"20181217",0.02
"I",26,12,3689,"10.2%",2,"20181217",0.02
"I",27,1,1780,"13.9%",2,"20181217",0.02
"I",27,2,157,"49.9%",2,"20181217",0.02
"I",27,12,1948,"13.7%",2,"20181217",0.02
"I",28,1,29,"129.7%",2,"20181217",0.02
"I",28,2,0,"Inf%",2,"20181217",0.02
"I",28,12,29,"157.1%",2,"20181217",0.02
"I",29,1,35,"132.1%",2,"20181217",0.02
"I",29,2,464,"30%",2,"20181217",0.02
"I",29,12,513,"26.6%",2,"20181217",0.02
"I",30,1,120,"45.4%",2,"20181217",0.02
"I",30,2,179,"49.9%",2,"20181217",0.02
"I",30,12,319,"32.3%",2,"20181217",0.02
"I",31,1,121,"45.2%",2,"20181217",0.02
"I",31,2,406,"38.1%",2,"20181217",0.02
"I",31,12,533,"33.3%",2,"20181217",0.02
"I",32,1,5,"655.8%",2,"20181217",0.02
"I",32,2,167,"51.9%",2,"20181217",0.02
"I",28,2,0,"Inf%",1,"20181217",0.02
"I",28,12,28,"132%",1,"20181217",0.02
"I",29,1,13,"277.2%",1,"20181217",0.02
"I",29,2,461,"26.6%",1,"20181217",0.02
"I",29,12,484,"27.9%",1,"20181217",0.02
"I",30,1,110,"51.4%",1,"20181217",0.02
"I",30,2,185,"52.1%",1,"20181217",0.02
"I",30,12,306,"34.1%",1,"20181217",0.02
"I",31,1,120,"45.2%",1,"20181217",0.02
"I",31,2,305,"34.2%",1,"20181217",0.02
"I",31,12,425,"29.4%",1,"20181217",0.02
"I",32,1,0,"Inf%",1,"20181217",0.02
"I",32,2,160,"52.8%",1,"20181217",0.02
"I",32,12,186,"46.7%",1,"20181217",0.02
"I",33,1,81,"65.6%",1,"20181217",0.02
"I",1,12,0,"Inf%",3,"20181217",0.02
"I",2,1,0,"NaN%",3,"20181217",0.02
"I",2,2,0,"NaN%",3,"20181217",0.02
"I",2,12,0,"NaN%",3,"20181217",0.02
"I",3,1,0,"NaN%",3,"20181217",0.02
"I",3,2,0,"NaN%",3,"20181217",0.02
"I",3,12,0,"NaN%",3,"20181217",0.02
"I",4,1,0,"NaN%",3,"20181217",0.02
"I",4,2,0,"NaN%",3,"20181217",0.02
"I",4,12,0,"NaN%",3,"20181217",0.02
"I",5,1,0,"NaN%",3,"20181217",0.02
"I",5,2,0,"NaN%",3,"20181217",0.02
"I",5,12,0,"NaN%",3,"20181217",0.02
"I",6,1,0,"NaN%",3,"20181217",0.02
"I",6,2,0,"NaN%",3,"20181217",0.02
"I",6,12,0,"NaN%",3,"20181217",0.02
"I",7,1,0,"NaN%",3,"20181217",0.02
"I",7,2,0,"Inf%",3,"20181217",0.02
"I",7,12,0,"Inf%",3,"20181217",0.02
"I",8,1,0,"NaN%",3,"20181217",0.02
"I",8,2,0,"NaN%",3,"20181217",0.02
"I",8,12,0,"NaN%",3,"20181217",0.02
"I",9,1,0,"NaN%",3,"20181217",0.02
"I",9,2,0,"NaN%",3,"20181217",0.02
"I",9,12,0,"NaN%",3,"20181217",0.02
"I",10,1,0,"NaN%",3,"20181217",0.02
"I",10,2,0,"NaN%",3,"20181217",0.02
"I",10,12,0,"NaN%",3,"20181217",0.02
"I",11,1,0,"NaN%",3,"20181217",0.02
"I",11,2,0,"NaN%",3,"20181217",0.02
"I",11,12,0,"NaN%",3,"20181217",0.02
"I",12,1,0,"NaN%",3,"20181217",0.02
"I",12,2,0,"NaN%",3,"20181217",0.02
"I",12,12,0,"NaN%",3,"20181217",0.02
"I",13,1,0,"NaN%",3,"20181217",0.02
"I",13,2,0,"NaN%",3,"20181217",0.02
"I",13,12,0,"NaN%",3,"20181217",0.02
"I",14,1,0,"NaN%",3,"20181217",0.02
"I",14,2,0,"NaN%",3,"20181217",0.02
"I",14,12,0,"NaN%",3,"20181217",0.02
"I",15,1,0,"NaN%",3,"20181217",0.02
"I",15,2,0,"NaN%",3,"20181217",0.02
"I",15,12,0,"NaN%",3,"20181217",0.02
"I",16,1,0,"NaN%",3,"20181217",0.02
"I",16,2,0,"NaN%",3,"20181217",0.02
"I",16,12,0,"NaN%",3,"20181217",0.02
"I",17,1,0,"NaN%",3,"20181217",0.02
"I",17,2,0,"NaN%",3,"20181217",0.02
"I",17,12,0,"NaN%",3,"20181217",0.02
"I",18,1,0,"NaN%",3,"20181217",0.02
"I",18,2,0,"NaN%",3,"20181217",0.02
"I",18,12,0,"NaN%",3,"20181217",0.02
"I",19,1,0,"NaN%",3,"20181217",0.02
"I",19,2,0,"NaN%",3,"20181217",0.02
"I",19,12,0,"NaN%",3,"20181217",0.02
"I",20,1,0,"NaN%",3,"20181217",0.02
"I",20,2,0,"NaN%",3,"20181217",0.02
"I",20,12,0,"NaN%",3,"20181217",0.02
"I",21,1,0,"Inf%",3,"20181217",0.02
"I",21,2,0,"NaN%",3,"20181217",0.02
"I",21,12,0,"Inf%",3,"20181217",0.02
"I",22,1,0,"NaN%",3,"20181217",0.02
"I",22,2,0,"NaN%",3,"20181217",0.02
"I",22,12,0,"NaN%",3,"20181217",0.02
"I",23,1,0,"NaN%",3,"20181217",0.02
"I",23,2,0,"NaN%",3,"20181217",0.02
"I",23,12,0,"NaN%",3,"20181217",0.02
"I",24,1,0,"NaN%",3,"20181217",0.02
"I",24,2,0,"NaN%",3,"20181217",0.02
"I",24,12,0,"NaN%",3,"20181217",0.02
"I",25,1,0,"NaN%",3,"20181217",0.02
"I",25,2,0,"NaN%",3,"20181217",0.02
"I",25,12,0,"NaN%",3,"20181217",0.02
"I",26,1,0,"NaN%",3,"20181217",0.02
"I",26,2,0,"NaN%",3,"20181217",0.02
"I",26,12,0,"NaN%",3,"20181217",0.02
"I",27,1,0,"NaN%",3,"20181217",0.02
"I",27,2,0,"NaN%",3,"20181217",0.02
"I",27,12,0,"NaN%",3,"20181217",0.02
"I",28,1,0,"NaN%",3,"20181217",0.02
"I",28,2,0,"NaN%",3,"20181217",0.02
"I",28,12,0,"NaN%",3,"20181217",0.02
"I",29,1,0,"NaN%",3,"20181217",0.02
"I",29,2,0,"NaN%",3,"20181217",0.02
"I",29,12,0,"NaN%",3,"20181217",0.02
"I",30,1,0,"NaN%",3,"20181217",0.02
"I",30,2,0,"NaN%",3,"20181217",0.02
"I",30,12,0,"NaN%",3,"20181217",0.02
"I",31,1,0,"NaN%",3,"20181217",0.02
"I",31,2,0,"NaN%",3,"20181217",0.02
"I",31,12,0,"NaN%",3,"20181217",0.02
"I",32,1,0,"NaN%",3,"20181217",0.02
"I",32,2,0,"NaN%",3,"20181217",0.02
"I",32,12,0,"NaN%",3,"20181217",0.02
"I",33,1,0,"NaN%",3,"20181217",0.02
"I",33,2,0,"NaN%",3,"20181217",0.02
"I",33,12,0,"NaN%",3,"20181217",0.02
"I",34,1,0,"NaN%",3,"20181217",0.02
"I",34,2,0,"NaN%",3,"20181217",0.02
"I",34,12,0,"NaN%",3,"20181217",0.02
"I",35,1,0,"NaN%",3,"20181217",0.02
"I",35,2,0,"NaN%",3,"20181217",0.02
"I",35,12,0,"NaN%",3,"20181217",0.02
"I",36,1,0,"NaN%",3,"20181217",0.02
"I",36,2,0,"NaN%",3,"20181217",0.02
"I",36,12,0,"NaN%",3,"20181217",0.02
"I",32,12,191,"51%",2,"20181217",0.02
"I",33,1,73,"72.3%",2,"20181217",0.02
"I",33,2,73,"81%",2,"20181217",0.02
"I",33,12,145,"51.4%",2,"20181217",0.02
"I",34,1,386,"29.4%",2,"20181217",0.02
"I",34,2,3993,"19.1%",2,"20181217",0.02
"I",34,12,4418,"18.7%",2,"20181217",0.02
"I",35,1,93,"95.2%",2,"20181217",0.02
"I",35,2,184,"38.4%",2,"20181217",0.02
"I",35,12,295,"40.4%",2,"20181217",0.02
"I",36,1,103,"77%",2,"20181217",0.02
"I",36,2,71,"77.1%",2,"20181217",0.02
"I",36,12,193,"51.2%",2,"20181217",0.02
"I",1,1,0,"NaN%",3,"20181217",0.02
"I",1,2,0,"Inf%",3,"20181217",0.02
"I",1,1,32,"111.8%",1,"20181218",0.02
"I",1,2,6,"349.6%",1,"20181218",0.02
"I",1,12,55,"75.6%",1,"20181218",0.02
"I",2,1,767,"35.5%",1,"20181218",0.02
"I",2,2,117,"63.2%",1,"20181218",0.02
"I",2,12,905,"33.7%",1,"20181218",0.02
"I",3,1,1591,"24.5%",1,"20181218",0.02
"I",3,2,4107,"23.3%",1,"20181218",0.02
"I",3,12,5683,"22.7%",1,"20181218",0.02
"I",4,1,363,"34.8%",1,"20181218",0.02
"I",4,2,133,"43.5%",1,"20181218",0.02
"I",4,12,505,"26.4%",1,"20181218",0.02
"I",5,1,193,"48.1%",1,"20181218",0.02
"I",5,2,221,"91.6%",1,"20181218",0.02
"I",5,12,430,"55%",1,"20181218",0.02
"I",6,1,160,"56.4%",1,"20181218",0.02
"I",6,2,1772,"23.1%",1,"20181218",0.02
"I",6,12,1970,"22.7%",1,"20181218",0.02
"I",7,1,394,"34%",1,"20181218",0.02
"I",7,2,67,"78.3%",1,"20181218",0.02
"I",7,12,496,"30%",1,"20181218",0.02
"I",8,1,29,"120.9%",1,"20181218",0.02
"I",8,2,140,"51%",1,"20181218",0.02
"I",8,12,165,"55.3%",1,"20181218",0.02
"I",9,1,656,"28%",1,"20181218",0.02
"I",9,2,70,"74.4%",1,"20181218",0.02
"I",9,12,740,"27.7%",1,"20181218",0.02
"I",10,1,55,"109.9%",1,"20181218",0.02
"I",10,2,51,"92.6%",1,"20181218",0.02
"I",10,12,103,"88%",1,"20181218",0.02
"I",11,1,23,"133.4%",1,"20181218",0.02
"I",11,2,22,"142%",1,"20181218",0.02
"I",11,12,52,"95.3%",1,"20181218",0.02
"I",12,1,556,"27.9%",1,"20181218",0.02
"I",12,2,91,"66.7%",1,"20181218",0.02
"I",12,12,626,"28.6%",1,"20181218",0.02
"I",13,1,481,"29.9%",1,"20181218",0.02
"I",13,2,195,"44.9%",1,"20181218",0.02
"I",13,12,701,"27.3%",1,"20181218",0.02
"I",14,1,9375,"13.4%",1,"20181218",0.02
"I",14,2,4185,"15.6%",1,"20181218",0.02
"I",14,12,13630,"13.3%",1,"20181218",0.02
"I",15,1,1598,"17.5%",1,"20181218",0.02
"I",15,2,83,"55.9%",1,"20181218",0.02
"I",15,12,1710,"16.9%",1,"20181218",0.02
"I",16,1,951,"19.4%",1,"20181218",0.02
"I",16,2,260,"43.3%",1,"20181218",0.02
